seq,name/first,name/last,age,street,city,state,latitude,longitude,ccnumber
14361,Lottie,Mitchell,41,Leta Mill,Hepoccoj,WI,64.11532,114.80474,6.01121E+15
14362,Bryan,Carter,39,Hulpo Boulevard,Neckipu,AZ,-57.84405,-143.27619,6.01197E+15
14363,Bettie,Douglas,26,Loipo Road,Konlaweg,PA,13.31969,-58.11562,5.49288E+15
14364,Vernon,Guzman,20,Nenar Parkway,Ofogigi,NC,-3.10412,-158.61172,5.42751E+15
14365,Christina,Wise,22,Ojica Path,Elaruji,AR,-79.83216,-108.7736,5.42812E+15
14366,Lena,Jackson,31,Pejhol River,Fusamvog,NJ,4.27266,-135.5851,3.52855E+15
14367,Calvin,Beck,29,Josed Loop,Seurle,NE,-22.86003,-125.82211,4.02603E+15
14368,Larry,Walters,48,Wegu Ridge,Tocmigob,DC,-28.34549,13.3004,4.02606E+15
14369,Ryan,Mullins,28,Bofsi Path,Fuzzohrar,AK,-44.19617,59.34771,4.02678E+15
14370,Mary,Drake,37,Bief Junction,Hiwobru,AR,53.5703,159.73885,5.11716E+15
14371,Bryan,Thompson,22,Noas Manor,Edouhuwa,ME,-1.57451,-83.96088,6.37862E+15
14372,Viola,Fletcher,50,Kezar Ridge,Berihoha,KS,-14.51586,-112.58363,6.22384E+15
14373,Justin,Klein,22,Okokod Grove,Uherolfa,NV,-9.7106,-75.7118,5.17491E+15
14374,George,Barnett,18,Vauki Boulevard,Sahuvi,TN,-17.14654,-84.77081,4.0269E+15
14375,Sadie,Young,64,Zeji Place,Vimhoprud,WI,25.47776,-163.01856,6.01186E+15
14376,Beatrice,Gilbert,33,Kiug Trail,Faldaso,NC,-12.89385,-140.02578,6.33424E+15
14377,Garrett,Matthews,43,Zitod Path,Userehaw,AL,-11.36131,148.33858,6.33479E+15
14378,Lena,Ford,53,Luhos Ridge,Bivafzij,NH,-71.24746,104.63247,5.01871E+15
14379,Phillip,Ortega,48,Bawep Ridge,Hubemo,NV,-53.74691,-48.16654,4.0268E+15
14380,Devin,Mendoza,26,Adabuc Plaza,Ticitdim,NE,89.82685,-105.27375,6.33413E+15
14381,Ella,Blair,44,Rifra Mill,Lailacep,TN,72.98175,154.79201,5.01853E+15
14382,Dylan,Dixon,19,Calev Turnpike,Kezuga,MD,-22.78083,-98.71786,4.90338E+15
14383,Douglas,Holmes,19,Kufup Loop,Wugorzan,AR,-83.55933,-156.00998,5.61006E+15
14384,Isaac,Warner,35,Sopa Terrace,Nazojeazu,ID,-45.90323,-31.22937,3.52891E+15
14385,Augusta,Craig,56,Iheros Loop,Mejoik,KS,-46.98769,-110.70723,3.00076E+13
14386,Myra,Guerrero,53,Junha Highway,Jazwapnow,IL,76.39605,144.5905,6.01127E+15
14387,Mario,Lyons,20,Bocbuv Loop,Ciskugpej,AR,72.16402,-29.01396,6.26361E+15
14388,Jared,Jenkins,23,Allis River,Veskibem,PA,89.60163,153.95559,3.68437E+13
14389,Ian,Woods,38,Bowbil Path,Gacbocza,NH,-53.34517,-100.83281,3.42128E+14
14390,Jordan,Ruiz,22,Ojmal Path,Situdlup,AZ,-37.42246,-155.47686,6.30453E+15
14391,Maude,Ruiz,31,Meruk Extension,Picacku,VT,54.3646,-106.87919,5.47923E+15
14392,Leonard,Sandoval,36,Lefnir Place,Uwkegvu,HI,-70.18431,-119.5308,3.65097E+13
14393,Gilbert,Rice,48,Cibzu Center,Bojjumba,OK,12.28644,-152.15146,3.61479E+13
14394,Lydia,Terry,41,Acov Pike,Folabpo,WY,-8.81861,-145.32757,3.00223E+13
14395,Amelia,Walsh,36,Keaki Court,Tobvalu,OK,82.81477,30.5949,4.02681E+15
14396,Edwin,Hicks,22,Mocota Pass,Dudugul,WY,-0.70441,-176.11443,4.84947E+15
14397,Roger,Jackson,37,Lekzuj Drive,Refawumi,HI,-50.07726,-165.95184,6.30483E+15
14398,Aaron,Cooper,58,Ugace Square,Hahsejkop,NC,68.61493,-162.22549,5.45539E+15
14399,Leona,Jacobs,27,Toni Court,Remfola,HI,69.77082,18.45491,6.33436E+15
14400,Jane,Clark,55,Ocita Street,Suveme,PA,-10.22869,54.46518,3.52848E+15
14401,Ora,Clarke,24,Liwhu Parkway,Poofhav,WY,-0.39226,-157.6949,3.43491E+14
14402,Alfred,Moss,34,Luvgug Point,Fegziabo,OH,-73.99853,94.39299,3.66285E+13
14403,Antonio,Doyle,24,Seduz Mill,Bumoru,MN,-6.23385,60.21363,4.90305E+15
14404,Isabel,West,48,Ikipab Junction,Sucuhdu,OR,21.79451,126.1964,5.48185E+15
14405,Caroline,Curtis,22,Vobjib View,Sijejolis,ME,35.42871,-147.29213,3.47739E+14
14406,Don,Sanchez,55,Ukeos Mill,Medcunuma,MA,-16.22208,-10.42192,4.90331E+15
14407,Roy,Wong,29,Hudrir Lane,Pokpaol,ID,17.03891,28.31722,3.41213E+14
14408,Mario,Frank,27,Tije Grove,Pehera,NC,-41.02054,1.90167,4.02686E+15
14409,Estella,McCoy,26,Solep Drive,Bosaseh,OH,-2.77491,-7.83185,6.33424E+15
14410,Herbert,Sherman,26,Dibge Key,Tujjuza,KS,-40.20252,-131.65568,5.41652E+15
14411,Vernon,Welch,53,Suzep Manor,Sipuine,AR,71.42145,-51.52378,2.01444E+14
14412,Harry,Sharp,52,Icmah Drive,Nistafe,LA,-74.05321,142.18589,5.18335E+15
14413,Margaret,McDaniel,28,Pootu Heights,Sotazki,MN,82.05053,140.12181,6.30482E+15
14414,Bruce,Carpenter,51,Tobzeb Trail,Ekfudsen,FL,-28.28947,-22.2949,4.02673E+15
14415,Minnie,Coleman,55,Mabu Loop,Naksiltu,OH,39.26969,50.94218,3.41223E+14
14416,Andre,Parsons,65,Evuzug Turnpike,Zakhezsu,ME,6.70878,76.09732,5.61079E+15
14417,Hannah,Guerrero,18,Zaciv Extension,Agatuci,TN,-47.77751,138.07818,6.33479E+15
14418,Polly,Austin,57,Udeike Grove,Mitmacabe,CO,47.05626,94.41062,6.33406E+15
14419,Sean,Welch,45,Bime Court,Nucejjad,OH,-28.19897,-126.19153,6.01194E+15
14420,Lee,Lewis,37,Gebu Junction,Zibuggo,NE,73.92599,-157.46862,5.01846E+15
14421,Dominic,Powell,22,Badi Junction,Zimewso,CO,13.49174,-62.50024,6.33441E+15
14422,Mitchell,Cannon,55,Jabi Parkway,Kewnezah,SC,72.76288,72.57662,5.61081E+15
14423,Mason,Figueroa,32,Enzok Loop,Tusmihi,KY,57.3201,-75.58002,4.43966E+15
14424,Jesus,Hines,47,Anuka Court,Azuhudwit,WI,17.9284,114.35478,6.01192E+15
14425,Cameron,Cooper,19,Bavga Turnpike,Facnevic,DE,6.25825,32.93517,5.4011E+15
14426,Mark,Garrett,49,Tifwu Manor,Jecale,NE,19.15293,-91.37327,4.65528E+15
14427,Francis,Padilla,38,Bacid Plaza,Umonenaj,RI,-67.55365,-100.4603,5.01877E+15
14428,Sylvia,Coleman,37,Wehco Manor,Tergevi,PA,-33.21907,-173.41677,5.11007E+15
14429,Ruth,Morton,58,Nelat Circle,Fuhujjik,VT,39.89594,-146.91895,3.47143E+14
14430,Erik,Adams,41,Bamiz Heights,Burifnu,TN,51.60736,-62.19872,3.43393E+14
14431,Alex,Jackson,56,Cifal Highway,Dahsikef,MN,89.51244,89.45847,6.3344E+15
14432,Ray,Colon,21,Babmuv Street,Robudte,MN,-57.45628,124.6919,4.90394E+15
14433,Melvin,Collins,55,Wigda Plaza,Dovulmih,DE,49.22011,132.49844,3.66691E+13
14434,Olivia,Payne,62,Nicu Parkway,Lilcihahe,LA,-44.25216,-147.78696,4.90388E+15
14435,Leah,Schmidt,37,Jamow Parkway,Libzofag,RI,55.89246,8.49995,5.48529E+15
14436,Clarence,Massey,24,Acusu Heights,Zebkocneh,AZ,-32.81516,140.79955,5.16447E+15
14437,Dora,Yates,60,Gurma Highway,Cuhdekdu,CA,-82.43471,130.93149,5.01887E+15
14438,Derrick,Reynolds,28,Ijefoj Plaza,Mepike,TX,84.85583,12.00152,3.52801E+15
14439,Elva,Maldonado,18,Niji Manor,Befretum,UT,-20.75962,-173.26377,4.90318E+15
14440,Eric,Wong,33,Bajoj Point,Osucosvi,NM,-46.97996,142.97439,4.02629E+15
14441,Lewis,Houston,25,Daor Turnpike,Kounaz,AL,-79.95837,-136.08243,5.0187E+15
14442,Austin,Cole,42,Cabwaj Extension,Rufashe,MO,-12.69702,109.8478,3.00413E+13
14443,Lilly,Morton,56,Jueg Road,Enieplu,VT,-52.88307,129.97195,3.61654E+13
14444,Lina,Lewis,59,Iwok Parkway,Tezodir,TN,70.0643,48.90909,6.27213E+15
14445,Estelle,Cox,57,Wokrun Road,Hepwape,NY,-2.09181,2.23471,5.01832E+15
14446,Ollie,Owen,35,Cojgur Manor,Ihmirer,NM,-39.96537,-11.07574,6.25799E+15
14447,Kevin,Ortiz,41,Nutja Boulevard,Balorse,DE,69.80475,11.27755,3.61995E+13
14448,Rosetta,Hall,25,Gewcu Lane,Vorufac,DE,-18.85062,108.50063,6.20887E+15
14449,Delia,Conner,49,Lifnir Lane,Gukitli,PA,33.24875,71.35561,5.01899E+15
14450,Mildred,Wheeler,58,Jakhi Extension,Umeboszo,DE,49.97362,102.59942,5.44017E+15
14451,Willie,Hart,19,Havlu Boulevard,Ojgiwon,WA,-41.3589,-44.58744,5.01817E+15
14452,Gilbert,Perry,48,Lapof Square,Efadepo,ME,23.77169,-61.14389,3.52879E+15
14453,Alan,Schultz,39,Ovno Trail,Asakuvkol,HI,-2.56392,174.37921,3.00358E+13
14454,Patrick,Allen,30,Bocuz Mill,Heoduefo,MD,35.0429,2.94331,6.30497E+15
14455,Ophelia,White,37,Afid Highway,Wekopet,OR,-78.10428,-72.10899,4.02682E+15
14456,Erik,Peterson,43,Tedad Highway,Ufmiriwe,IA,-84.6509,-145.81899,2.01467E+14
14457,Shane,Washington,20,Cihaha Turnpike,Wenhoidi,ND,-44.23493,54.59405,4.5587E+15
14458,Minnie,Fox,22,Bope Avenue,Ucsipepi,ID,40.10654,3.46349,5.61032E+15
14459,Victoria,Fitzgerald,31,Hotkul View,Tuwtosana,AL,5.95763,-41.79211,4.35864E+15
14460,Wesley,Armstrong,23,Hewze Place,Pacaaz,DC,40.45781,-85.15797,6.30496E+15
14461,Mabel,Cook,47,Povo Turnpike,Vewaciju,NV,35.32607,-121.38184,5.1153E+15
14462,Bobby,Marshall,56,Metwuf Park,Ubepocasa,NH,59.64472,70.66183,4.90315E+15
14463,Wesley,Wallace,60,Duvcu Manor,Jeetaita,MN,58.59786,76.835,4.02691E+15
14464,Gavin,Collins,21,Nargu Trail,Edzinir,MN,-67.72738,-35.86255,5.0186E+15
14465,Annie,Tyler,49,Tupge Ridge,Ridizonoz,WY,-54.45967,-164.01562,2.01424E+14
14466,Troy,Moss,32,Caip Square,Bascedki,GA,68.82366,-71.50205,4.02603E+15
14467,Edith,Guzman,23,Rarkem Pike,Begbaer,DE,84.99895,-86.37914,5.61087E+15
14468,Mary,Moore,41,Gapop Park,Cesocvid,MO,-38.94344,-83.84988,6.30469E+15
14469,May,Norman,27,Jipe Terrace,Sitedta,AK,15.73285,36.90279,3.62387E+13
14470,Nettie,Hopkins,41,Adenol Turnpike,Meposne,LA,-64.11321,-59.30401,4.9039E+15
14471,Sam,Harrington,63,Nolu Junction,Baegulu,NC,-25.33037,-69.12186,3.60072E+13
14472,Kate,Gonzalez,55,Jada Pass,Cijsuhoz,AZ,63.31336,44.74685,4.90302E+15
14473,Theresa,Hamilton,26,Jezkit Turnpike,Pakare,NJ,71.65029,17.38148,3.61841E+13
14474,Nannie,Vaughn,61,Vidfo Lane,Munestip,IN,86.0063,91.92645,6.33405E+15
14475,Esther,Lindsey,26,Acijim Loop,Ozefabma,CA,63.76023,38.15653,5.46095E+15
14476,Matthew,Crawford,53,Towic Pike,Wokofuvu,MN,-27.0364,-99.12276,6.2937E+15
14477,Linnie,Benson,48,Sasuve Square,Dufiha,NM,70.54442,-96.14971,5.16963E+15
14478,Ophelia,Owens,49,Nahad View,Sujnuzi,MD,48.52293,173.49589,6.37088E+15
14479,Leon,Lamb,58,Bunjag Grove,Wavceba,ND,-59.29803,-59.5962,3.00383E+13
14480,Julia,Snyder,25,Ezeku Turnpike,Ubeosazug,GA,53.9879,-99.92693,4.90319E+15
14481,Micheal,Mendez,63,Ceuco Path,Zucgirja,SD,-18.66505,-45.97338,5.14381E+15
14482,Lloyd,Hoffman,34,Adzap Place,Zebakauda,CO,-85.16744,-99.82972,3.52826E+15
14483,Augusta,Joseph,32,Rovut Manor,Edabeog,MI,-22.93619,-122.70058,4.99499E+15
14484,Marian,Higgins,36,Ipaij Way,Itjokuj,NH,-72.86375,-97.09919,6.33464E+15
14485,Essie,Williamson,56,Bunu Ridge,Goccocig,CA,-41.81843,164.76326,5.01802E+15
14486,Roy,Sullivan,40,Vizud Highway,Jucdali,NE,20.12942,-163.60173,6.30417E+15
14487,Charles,Hale,50,Zaca Mill,Joduho,RI,-31.98755,121.70422,6.30417E+15
14488,Elijah,Smith,23,Majoke Terrace,Sevtook,TN,-45.75139,19.00405,3.00504E+13
14489,Annie,Lawrence,35,Sama Avenue,Kehrucgu,MT,76.27846,-51.88857,6.2551E+15
14490,Florence,Ramsey,65,Irpum Turnpike,Fesuctu,WI,-6.16049,-7.86563,6.33487E+15
14491,Philip,Farmer,48,Veec Terrace,Cugkedo,WY,48.17862,-94.48807,3.52813E+15
14492,Cora,Hall,32,Igesi Glen,Areciwus,MA,83.52296,67.90455,4.90391E+15
14493,Lucile,Lawson,40,Bagut Junction,Etamowuk,CA,-66.50563,52.25575,6.30428E+15
14494,Virgie,Paul,40,Houwo Junction,Avrepa,KS,-35.41883,141.77627,4.02695E+15
14495,Ada,Webb,44,Sinpus Plaza,Zebnece,VT,-43.21771,118.2321,6.28739E+15
14496,Lester,Brock,32,Idopip Center,Zolajate,KY,-86.69854,-4.22077,3.47757E+14
14497,Henrietta,Fitzgerald,46,Dekno Heights,Kojmesok,NM,83.65177,154.42006,3.52864E+15
14498,Ian,Nichols,50,Sihiz Drive,Cimilet,NJ,-11.16381,-144.31951,5.61022E+15
14499,Lawrence,Tran,36,Bafwo Court,Jawofva,TX,-77.46231,-151.38964,5.61039E+15
14500,Alta,Gregory,34,Iweno Trail,Paonsu,AZ,33.38589,81.88592,3.00832E+13
14501,Arthur,Shaw,46,Ufco Court,Howulicoc,RI,42.34732,-132.41094,6.25675E+15
14502,Delia,Williams,60,Ulga Way,Zussojwi,NH,25.25647,-100.91761,3.63864E+13
14503,Ruth,Curtis,59,Gecore Center,Iluocevi,TX,-89.25898,-104.65677,3.00878E+13
14504,Lulu,Padilla,45,Orike Point,Nevufmu,IL,-37.59058,-106.3861,5.44591E+15
14505,Allie,Luna,40,Alvu Glen,Redighit,IL,-55.01335,-133.55081,3.62072E+13
14506,Carl,Johnston,53,Cuzjo Lane,Jatcismer,NY,-76.21648,149.21395,6.37069E+15
14507,Emilie,Bowers,29,Modec Road,Ogozobite,CT,77.45633,120.7903,6.2985E+15
14508,Myra,May,63,Seucu Point,Bizida,AR,-7.10365,100.20265,5.16234E+15
14509,Alvin,McLaughlin,36,Jenro Trail,Guromi,ND,30.05013,-86.37839,6.30415E+15
14510,Philip,Schmidt,30,Ecoji Grove,Nuvupwo,IA,-54.55564,-22.77725,6.37405E+15
14511,Ruth,Crawford,63,Zaehu Way,Heslokar,VT,-30.17504,141.67215,3.00869E+13
14512,Allen,Welch,22,Sacbo Lane,Binubgo,MS,43.02576,-117.29527,3.52838E+15
14513,Erik,Osborne,54,Fumo Key,Vapakane,VA,38.3734,-44.3707,2.0148E+14
14514,Carolyn,Myers,38,Safe Mill,Ebivorfe,MA,5.15405,-83.66697,4.02605E+15
14515,Millie,Payne,19,Mutom Center,Ubogacad,NC,-43.33708,10.48328,6.37864E+15
14516,Joshua,Holloway,24,Womke Center,Zidvipte,KY,62.22043,-135.63647,5.61082E+15
14517,Francisco,King,58,Zuhpu Highway,Dodaphu,VT,38.61608,-115.22788,5.61069E+15
14518,Jesse,Blair,31,Zauw Pike,Pedinobu,WA,-74.38452,132.78962,4.90365E+15
14519,Sara,Hamilton,62,Esevan Extension,Biswuwfol,TN,57.94349,-117.48398,2.01488E+14
14520,Oscar,Reynolds,21,Ecola Plaza,Edogamis,DE,73.8701,41.40474,3.65492E+13
14521,Janie,Reynolds,27,Biine Place,Uspewaz,MS,8.06581,-151.70156,4.90383E+15
14522,Randy,Collier,61,Wijmib Pass,Ebgodzi,SC,72.52358,-64.03981,2.01422E+14
14523,Stella,Sandoval,25,Zere Grove,Cuhougu,MS,-33.62705,-69.3601,5.4251E+15
14524,Leo,Houston,44,Avko Mill,Fodfune,NE,-73.07235,-176.55234,3.47938E+14
14525,Gerald,Wells,37,Vosib Ridge,Rohisop,UT,-12.4695,87.28504,3.66936E+13
14526,Bradley,Campbell,61,Gapum Road,Fegmege,GA,55.17635,-5.186,6.37277E+15
14527,Mable,Craig,52,Wopzi Heights,Cedetmev,TX,25.82777,-104.77921,6.3343E+15
14528,Franklin,Woods,65,Zobmul Plaza,Zawilwi,WY,-5.05182,81.31561,6.33494E+15
14529,Glenn,Roberson,55,Liwod River,Norrunico,VA,-8.99134,111.98979,6.01132E+15
14530,Ola,Fox,49,Jasu Way,Rasaruz,WV,4.69045,86.25939,2.01472E+14
14531,Owen,Briggs,31,Jusuk Square,Kodwuse,VT,-43.47665,-155.27866,6.33421E+15
14532,Floyd,Chapman,21,Zuju Place,Nukvade,DC,31.60343,-172.8659,6.26521E+15
14533,Devin,Cruz,52,Kazos Heights,Zoriktu,IL,-23.96008,147.81137,5.44473E+15
14534,Lelia,Mann,36,Uhadon View,Niwivow,AL,19.98102,40.73259,3.63626E+13
14535,Warren,Spencer,58,Tisba Pass,Heenauza,OK,73.8584,-81.71994,3.52876E+15
14536,Josephine,Duncan,56,Rimle Place,Peliheg,SC,-19.45288,-149.68985,6.30431E+15
14537,Clifford,Gilbert,64,Malve Highway,Beraami,ID,1.08951,-6.39546,5.45711E+15
14538,Antonio,Roberts,59,Ibpu Pass,Izwoeju,WA,72.32101,-82.01674,3.52886E+15
14539,Mike,Torres,45,Sotjew Circle,Ajasoni,LA,-10.1705,-48.31236,3.64565E+13
14540,Mike,Warner,40,Epez Place,Kiewedin,FL,48.39189,155.11672,5.42318E+15
14541,Janie,Boone,57,Ukebo Ridge,Pakbegumu,MO,0.14979,164.80213,3.52826E+15
14542,Jayden,Phelps,41,Fiah Ridge,Kotfutum,CA,24.54291,148.54199,6.01155E+15
14543,Alvin,Cook,49,Kaspa Highway,Lekopid,MO,-39.78681,-112.7677,2.01493E+14
14544,Hulda,George,39,Rikres Trail,Opuzovka,WA,55.84473,-21.12087,3.60176E+13
14545,Philip,Duncan,19,Egupi Court,Titruvol,NY,43.16602,139.07787,3.42442E+14
14546,Carrie,Gray,40,Ofef Loop,Kuecmur,LA,-41.29526,-71.81561,5.4402E+15
14547,Mayme,Hill,26,Obwek Key,Kavkiid,MD,-75.79462,-56.92496,4.27638E+15
14548,Jeremiah,Bush,20,Noule Street,Daezufen,TN,66.38129,102.25611,6.01114E+15
14549,Mae,Curry,46,Ajeor Circle,Dubbemok,NJ,24.38287,100.34801,5.1329E+15
14550,Effie,Norman,34,Koge Key,Momuobo,DE,20.47605,-104.17448,4.02683E+15
14551,Elmer,Fletcher,54,Defup Pass,Bikwevib,NM,-2.66441,-130.08781,6.30456E+15
14552,Edwin,Flores,30,Uggo Road,Zuvgodki,CO,73.53795,129.76466,6.37283E+15
14553,Catherine,Barnett,26,Ofhu Extension,Arazewos,SD,78.17763,-136.98667,6.37969E+15
14554,Clara,Young,63,Otibaw Trail,Iruocica,IA,-33.2373,-94.85013,3.52899E+15
14555,Abbie,Singleton,47,Otcic Avenue,Rujagvew,MN,-40.64946,132.238,6.37523E+15
14556,Harvey,Moss,41,Wihwa Plaza,Hazeur,FL,25.40259,-114.2122,4.02695E+15
14557,Mitchell,Santiago,37,Adunet Pike,Odepiw,MO,-18.98041,158.63197,3.64962E+13
14558,Raymond,Lane,56,Sece Heights,Gunupgos,IL,-48.5506,34.3435,6.01186E+15
14559,Flora,Henderson,46,Majleb Glen,Zemiliam,MO,-24.67858,-55.98213,3.0013E+13
14560,Ophelia,Holland,51,Gufpe River,Vigizuz,IA,-61.51322,-172.27431,6.33478E+15
14561,Allie,Franklin,64,Hizlaj Ridge,Dutbuhaso,CT,45.9115,20.06477,6.3754E+15
14562,Mittie,Becker,47,Wigbu Pike,Dutvalim,NV,-45.63041,-40.61856,6.33463E+15
14563,Lizzie,Francis,49,Wice Circle,Vocrono,MD,-80.54252,-143.41217,4.0269E+15
14564,Alta,Richards,55,Funruc Point,Tuuvnow,ND,76.7077,81.5734,3.00289E+13
14565,Leila,Floyd,49,Ruedo Highway,Ijumuij,PA,-54.46869,-118.11444,3.52823E+15
14566,Alexander,Bailey,48,Opso Drive,Katoco,DC,47.30952,64.14563,3.60604E+13
14567,Joel,Martin,27,Odema Heights,Barlotmu,DE,30.10284,65.59785,6.30496E+15
14568,Edward,Hernandez,38,Huitu Street,Fodjewu,TX,-61.4975,86.43686,6.3786E+15
14569,Mollie,Anderson,59,Wazpav Terrace,Dohekaj,ME,-66.09342,-7.75491,5.01848E+15
14570,Benjamin,Sullivan,24,Numme Grove,Vijwairo,WY,46.72361,-116.36982,5.61014E+15
14571,Jack,Kennedy,37,Ihoez Heights,Rujkuzewe,NJ,83.24772,-12.1638,5.61063E+15
14572,Ivan,Knight,64,Hoene Avenue,Okulojfid,SD,-49.74373,-108.74251,6.30404E+15
14573,Logan,Lindsey,35,Elvih Grove,Akwemda,TX,-7.33957,-68.17114,5.01879E+15
14574,Lula,Adkins,61,Mebik Mill,Vawupa,NH,-0.94292,77.26479,6.3349E+15
14575,Carlos,Robertson,25,Raco Avenue,Adsumu,NH,-42.36562,-95.06156,3.61813E+13
14576,Roxie,Austin,38,Nulke Boulevard,Ejbidi,NY,-82.49903,-87.58105,5.10954E+15
14577,Ruby,Watkins,41,Akgi Mill,Ifbijir,SD,58.56552,9.15231,6.27005E+15
14578,Ollie,Powers,18,Vakof Grove,Korolvov,WV,-66.23325,95.91361,4.00175E+15
14579,Pauline,Weber,27,Supged Boulevard,Namwapze,AZ,-83.33181,31.14603,4.02696E+15
14580,Lucile,Quinn,45,Zioh Heights,Tapimauvu,UT,61.96419,125.37695,6.01184E+15
14581,Dominic,Brooks,22,Sipkuc Key,Modpultit,CT,11.56741,-52.6115,4.90305E+15
14582,Madge,Greer,36,Geca Key,Pejigu,CT,78.06417,108.80989,6.33449E+15
14583,Lettie,Banks,57,Ufdur Trail,Inohusuc,ME,65.89671,-152.01778,4.02633E+15
14584,Vera,King,46,Mufonu Glen,Cuubepa,NJ,22.974,-174.35145,6.37174E+15
14585,Celia,Wright,48,Culov Lane,Hercipgu,PA,-40.40407,37.60911,3.00349E+13
14586,Tony,Silva,35,Bedno Ridge,Nuzevin,KY,86.10137,-43.05275,4.90348E+15
14587,Jeffrey,Frazier,36,Patfu Avenue,Tuisedic,TN,42.02044,99.61809,5.6107E+15
14588,Raymond,Kim,24,Zetmiw Ridge,Weziviz,CO,-37.52672,-144.87649,4.1332E+15
14589,Lee,Fuller,65,Rafce Square,Tawewafu,MO,0.56644,-23.84393,5.18982E+15
14590,Leonard,Stanley,32,Tokke Extension,Fakupohi,WY,38.2154,-22.07319,6.3779E+15
14591,Cameron,Moran,36,Paer Court,Fiwegfa,FL,24.29111,46.33802,3.00226E+13
14592,Ronnie,Pittman,20,Siku River,Caugana,WV,-25.73971,-88.73505,4.9034E+15
14593,Lilly,Casey,35,Ajeuw Road,Mopakov,MS,39.1082,36.26108,3.41941E+14
14594,Richard,Hardy,27,Uzkek Ridge,Derpawir,WA,15.40215,51.97609,5.61061E+15
14595,Hattie,Farmer,43,Mupi Junction,Tegajjo,OH,40.05055,-95.64256,3.00821E+13
14596,Sean,Nunez,32,Gemif Heights,Sepbewi,VA,30.35054,-86.15455,5.16862E+15
14597,Roger,Strickland,31,Feade Heights,Urododpu,NH,2.18662,-162.94145,4.90316E+15
14598,Nellie,Riley,27,Fupbir Heights,Ticbohaw,GA,71.96936,136.52257,4.02616E+15
14599,Lillie,Gibbs,65,Jabaja Terrace,Megwiele,IA,29.55857,14.68489,3.63337E+13
14600,Alex,Harvey,53,Zubhij Court,Umodokeg,MO,-71.79647,49.28757,6.30459E+15
14601,Marion,Beck,63,Olesut Mill,Ojceceg,LA,-26.76838,-13.76367,2.01474E+14
14602,Paul,Patrick,18,Tefis Grove,Lecegi,GA,17.42211,-32.38722,4.02651E+15
14603,Aiden,Patterson,62,Opzuw Point,Lopeczeh,NJ,22.86925,146.4434,6.30446E+15
14604,Clifford,Grant,32,Wihom Parkway,Wofoga,NH,36.82118,154.95732,5.01834E+15
14605,Ann,Doyle,48,Vikav Lane,Wuriboh,NJ,42.50983,-115.4321,6.37287E+15
14606,Ricardo,Castro,25,Pocfet Key,Miesit,OH,44.58861,-112.93192,6.01184E+15
14607,Donald,Jimenez,47,Malgiz Place,Kawzenbo,WV,60.68346,-55.66464,3.40406E+14
14608,Anthony,Wise,28,Wogi Turnpike,Dusuziv,NE,36.26552,77.52713,3.00427E+13
14609,Adam,King,37,Nubol Lane,Murevu,AL,12.48231,-12.62302,5.01879E+15
14610,Elsie,Kelley,18,Fasgu View,Infuhob,KY,0.34827,-80.57213,5.61018E+15
14611,Virgie,Massey,19,Bulel Pass,Soavod,VT,53.78978,-85.05701,6.33451E+15
14612,Thomas,Ross,36,Nedeh River,Zohjisom,IA,-88.0877,24.49909,6.30425E+15
14613,Gene,Thornton,33,Suelo Glen,Waipocog,CT,-79.49683,76.71815,6.37143E+15
14614,Joel,Maxwell,62,Jemecu View,Soguclu,MA,-74.08355,105.7688,3.52837E+15
14615,Mabel,Ballard,52,Vozo Park,Avathe,MT,82.33695,-43.14704,3.6754E+13
14616,Clayton,Yates,25,Ekhe Park,Sitiewa,HI,-25.16654,-175.53872,4.90356E+15
14617,Elijah,Mason,61,Uniho River,Noontar,WV,38.98702,-30.40773,5.4727E+15
14618,Angel,Strickland,46,Zimo Boulevard,Puporna,AL,9.04928,-45.30481,3.00205E+13
14619,Mabelle,Baker,36,Nesne Place,Ebibow,PA,-46.19557,23.86866,4.02672E+15
14620,Derek,Newman,38,Joem River,Powetdov,NM,30.4026,-44.15078,5.01883E+15
14621,Vera,Douglas,38,Edho Square,Pasciize,VA,-37.19212,-67.35271,6.01156E+15
14622,Jeremiah,Gill,35,Tuta Plaza,Nafmovro,IL,16.78845,172.63557,5.4506E+15
14623,Henrietta,Morton,27,Gujke Terrace,Gamowopi,VA,-24.57239,-83.07996,4.90363E+15
14624,Nelle,Fuller,59,Nazke Street,Doizme,PA,-86.35931,81.97998,6.01157E+15
14625,Esther,Little,34,Pioj Terrace,Ziceke,MN,20.42978,-16.59043,2.01424E+14
14626,Carolyn,Henderson,60,Husim Circle,Zukali,SD,88.50493,-83.15419,6.26589E+15
14627,Gary,Erickson,27,Ragelu Loop,Tucbapoka,GA,2.75164,94.03007,5.46076E+15
14628,Gabriel,Colon,48,Hifuba Center,Zuuknom,LA,-52.668,24.23922,5.01854E+15
14629,Nora,Herrera,59,Zajur Path,Sakmufi,IL,-52.1387,148.58057,4.02686E+15
14630,Hunter,Wright,24,Vopat Terrace,Dialoul,DC,-34.64426,112.04966,4.02657E+15
14631,Lester,French,26,Jopjo Highway,Zuphitano,NC,-34.73549,139.19299,4.07935E+15
14632,Lillie,Burke,36,Himzal Boulevard,Hatijcow,TN,-56.93652,-55.38647,3.52877E+15
14633,Chris,Ward,20,Pose View,Iplilfas,MT,32.58914,-36.22719,6.30489E+15
